sample_id	sample_type	include_biological_analysis	diet_code	timepoint_day	group	pairs_processed	r1_with_adapter_pct	r2_with_adapter_pct	pairs_too_short_pct	pairs_discarded_untrimmed_pct	pairs_written	pairs_written_pct	r1_trimmed	r2_trimmed	sample_log	reads.in	reads.out	filtered_input	filtered_output	denoised_forward	denoised_reverse	merged	nonchim	filter_retention_pct	merge_retention_pct	nonchim_retention_pct	chimera_loss_pct	cutadapt_retention_pct	raw_to_nonchim_pct
X3.3t7	Intestine	yes	X	7	X.t7	66010	99.8	98.8	0	0	66010	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.3t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.3t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/X3.3t7.cutadapt.log	66010	56178	66010	56178	54680	54956	50575	38883	85.1052870777155	76.6171792152704	58.9047114073625	17.7124678079079	100	58.9047114073625
X3.3t90	Intestine	yes	X	90	X.t90	84403	99.8	99.4	0	0	84403	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.3t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.3t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/X3.3t90.cutadapt.log	84403	80062	84403	80062	79882	79906	79582	78950	94.8568178856202	94.2881177209341	93.5393291707641	0.748788550170018	100	93.5393291707641
X3.4t30	Intestine	yes	X	30	X.t30	64628	99.6	99.6	0	0	64628	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.4t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.4t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/X3.4t30.cutadapt.log	64628	58799	64628	58799	58663	58743	58618	57102	90.980689484434	90.7006251160488	88.3548926162035	2.34573249984527	100	88.3548926162035
X3.4t7	Intestine	yes	X	7	X.t7	73099	99.6	98	0	0	73099	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.4t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.4t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/X3.4t7.cutadapt.log	73099	61118	73099	61118	60234	60311	57176	48772	83.6098989042258	78.2172122737657	66.7204749722978	11.4967373014679	100	66.7204749722978
X3.4t90	Intestine	yes	X	90	X.t90	79050	99.6	99.5	0	0	79050	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.4t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.4t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/X3.4t90.cutadapt.log	79050	72950	79050	72950	72900	72929	72841	70034	92.2833649588868	92.1454775458571	88.5945604048071	3.55091714104997	100	88.5945604048071
X3.5t30	Intestine	yes	X	30	X.t30	63142	99.6	99.3	0	0	63142	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.5t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.5t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/X3.5t30.cutadapt.log	63142	57632	63142	57632	57570	57529	57494	54847	91.273637198695	91.0550821956859	86.8629438408666	4.1921383548193	100	86.8629438408666
X3.5t7	Intestine	yes	X	7	X.t7	64719	99.6	73.2	0	0	64719	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.5t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.5t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/X3.5t7.cutadapt.log	64719	60580	64719	60580	60354	60347	59099	53675	93.6046601461704	91.3163058761724	82.9354594477665	8.38084642840588	100	82.9354594477665
X3.5t90	Intestine	yes	X	90	X.t90	65591	99.7	99	0	0	65591	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.5t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/X3.5t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/X3.5t90.cutadapt.log	65591	61466	65591	61466	61391	61409	61333	59852	93.7110274275434	93.5082557058133	91.250323977375	2.25793172843835	100	91.250323977375
Y1.1t30	Intestine	yes	Y	30	Y.t30	63156	99.7	99.4	0	0	63156	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.1t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.1t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.1t30.cutadapt.log	63156	57631	63156	57631	57614	57531	57526	56919	91.25182088796	91.0855659003103	90.124453733612	0.961112166698334	100	90.124453733612
Y1.1t7	Intestine	yes	Y	7	Y.t7	78919	99.7	97.6	0	0	78919	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.1t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.1t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.1t7.cutadapt.log	78919	68081	78919	68081	67535	67498	64187	53130	86.2669319175357	81.3327589046998	67.3221911073379	14.0105677973619	100	67.3221911073379
Y1.1t90	Intestine	yes	Y	90	Y.t90	31454	99.7	90.4	0	0	31454	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.1t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.1t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.1t90.cutadapt.log	31454	29371	31454	29371	29301	29314	29222	28400	93.3776308259681	92.9039231894195	90.2905830736949	2.61334011572455	100	90.2905830736949
Y1.2t30	Intestine	yes	Y	30	Y.t30	63660	99.7	97.4	0	0	63660	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.2t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.2t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.2t30.cutadapt.log	63660	59265	63660	59265	59205	59190	59139	58689	93.0961357210179	92.8982092365693	92.191328934967	0.706880301602262	100	92.191328934967
Y1.2t7	Intestine	yes	Y	7	Y.t7	66068	99.6	91.2	0	0	66068	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.2t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.2t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.2t7.cutadapt.log	66068	58603	66068	58603	58259	58220	56571	52173	88.7010352969668	85.6254162378156	78.9686383725858	6.65677786522976	100	78.9686383725858
Y1.2t90	Intestine	yes	Y	90	Y.t90	82559	99.8	98.8	0	0	82559	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.2t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.2t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.2t90.cutadapt.log	82559	78650	82559	78650	78580	78578	78465	78182	95.2652042781526	95.0411221066147	94.6983369469107	0.342785159703969	100	94.6983369469107
Y1.3t30	Intestine	yes	Y	30	Y.t30	68961	100	99.3	0	0	68961	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.3t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.3t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.3t30.cutadapt.log	68961	62758	68961	62758	62647	62679	62176	51303	91.0050608314845	90.1611055524137	74.3942228215948	15.7668827308189	100	74.3942228215948
Y1.3t7	Intestine	yes	Y	7	Y.t7	64852	99.5	87.1	0	0	64852	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.3t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.3t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.3t7.cutadapt.log	64852	58832	64852	58832	58697	58669	58151	56093	90.7173256029112	89.6672423363967	86.493862949485	3.17337938691174	100	86.493862949485
Y1.3t90	Intestine	yes	Y	90	Y.t90	91938	99.8	99.2	0	0	91938	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.3t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.3t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.3t90.cutadapt.log	91938	87593	91938	87593	87403	87554	87345	86842	95.273988992582	95.0042419891666	94.4571341556266	0.547107833539994	100	94.4571341556266
Y1.4t30	Intestine	yes	Y	30	Y.t30	78161	99.7	99.2	0	0	78161	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.4t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.4t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.4t30.cutadapt.log	78161	71820	78161	71820	71775	71772	71732	71135	91.8872583513517	91.7746702319571	91.0108621947007	0.763808037256432	100	91.0108621947007
Y1.4t7	Intestine	yes	Y	7	Y.t7	79008	99.7	97.3	0	0	79008	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.4t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.4t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.4t7.cutadapt.log	79008	69861	79008	69861	69719	69516	68645	62251	88.4226913730255	86.8836067233698	78.7907553665452	8.09285135682463	100	78.7907553665452
Y1.4t90	Intestine	yes	Y	90	Y.t90	37066	99.7	96.4	0	0	37066	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.4t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.4t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.4t90.cutadapt.log	37066	34427	37066	34427	34305	34295	34176	33421	92.8802676307128	92.2030971780068	90.1661900393892	2.0369071386176	100	90.1661900393892
Y1.5t30	Intestine	yes	Y	30	Y.t30	67121	99.5	99.6	0	0	67121	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.5t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.5t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.5t30.cutadapt.log	67121	61458	67121	61458	61316	61359	61202	50278	91.5629981674886	91.1815974136261	74.9065121199029	16.2750852937233	100	74.9065121199029
Y1.5t7	Intestine	yes	Y	7	Y.t7	62899	99.7	96.7	0	0	62899	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.5t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.5t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.5t7.cutadapt.log	62899	58342	62899	58342	58164	58229	58094	54959	92.7550517496304	92.3607688516511	87.3765878630821	4.98418098856898	100	87.3765878630821
Y1.5t90	Intestine	yes	Y	90	Y.t90	65348	99.6	99.5	0	0	65348	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.5t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y1.5t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y1.5t90.cutadapt.log	65348	60249	65348	60249	60199	60241	60124	55312	92.1971598212646	92.0058762318663	84.6422231743894	7.36365305747689	100	84.6422231743894
Y2.1t30	Intestine	yes	Y	30	Y.t30	79583	99.6	99.7	0	0	79583	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.1t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.1t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.1t30.cutadapt.log	79583	72212	79583	72212	72138	72156	72008	51511	90.7379716773683	90.481635525175	64.7261349785758	25.7555005465992	100	64.7261349785758
Y2.1t7	Intestine	yes	Y	7	Y.t7	65806	99.8	82.5	0	0	65806	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.1t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.1t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.1t7.cutadapt.log	65806	62071	65806	62071	61984	61973	61520	57090	94.3242257544905	93.486916086679	86.7550071422059	6.73190894447315	100	86.7550071422059
Y2.1t90	Intestine	yes	Y	90	Y.t90	64702	99.6	99.2	0	0	64702	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.1t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.1t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.1t90.cutadapt.log	64702	58438	64702	58438	58397	58422	58382	58329	90.3186918487837	90.2321412011993	90.1502271954499	0.0819140057494359	100	90.1502271954499
Y2.2t30	Intestine	yes	Y	30	Y.t30	65354	99.8	97.3	0	0	65354	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.2t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.2t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.2t30.cutadapt.log	65354	60972	65354	60972	60864	60896	60797	59583	93.2949781191664	93.027205679836	91.1696300149953	1.85757566484071	100	91.1696300149953
Y2.2t7	Intestine	yes	Y	7	Y.t7	65628	99.7	97.9	0	0	65628	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.2t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.2t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.2t7.cutadapt.log	65628	59548	65628	59548	59441	59443	59348	58828	90.7356616078503	90.4309136344243	89.6385689035168	0.792344730907539	100	89.6385689035168
Y2.2t90	Intestine	yes	Y	90	Y.t90	68529	99.7	99.7	0	0	68529	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.2t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.2t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.2t90.cutadapt.log	68529	63695	68529	63695	63645	63669	63580	45421	92.9460520363642	92.7782398692524	66.2799690641918	26.4982708050606	100	66.2799690641918
Y2.3t30	Intestine	yes	Y	30	Y.t30	65453	100	99.5	0	0	65453	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.3t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.3t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.3t30.cutadapt.log	65453	59236	65453	59236	59077	59131	58694	56601	90.501581287336	89.673506180007	86.4757917895284	3.19771439047866	100	86.4757917895284
Y2.3t7	Intestine	yes	Y	7	Y.t7	63835	99.6	92.6	0	0	63835	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.3t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.3t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.3t7.cutadapt.log	63835	58451	63835	58451	58354	58337	57855	56968	91.5657554633038	90.6320983786324	89.242578522754	1.38951985587844	100	89.242578522754
Y2.3t90	Intestine	yes	Y	90	Y.t90	63367	99.7	99.5	0	0	63367	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.3t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.3t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.3t90.cutadapt.log	63367	57845	63367	57845	57661	57802	57575	54299	91.2856849779854	90.8595956886076	85.6897123108243	5.16988337778339	100	85.6897123108243
Y2.4t30	Intestine	yes	Y	30	Y.t30	77397	99.7	99.5	0	0	77397	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.4t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.4t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.4t30.cutadapt.log	77397	69935	77397	69935	69791	69829	69656	61433	90.3587994366707	89.9983203483339	79.3738775404732	10.6244428078608	100	79.3738775404732
Y2.4t7	Intestine	yes	Y	7	Y.t7	65042	99.5	87	0	0	65042	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.4t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.4t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.4t7.cutadapt.log	65042	60745	65042	60745	60501	60361	59357	57655	93.3934995848836	91.2594938655023	88.6427231634944	2.61677070200793	100	88.6427231634944
Y2.4t90	Intestine	yes	Y	90	Y.t90	69179	99.7	99.6	0	0	69179	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.4t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.4t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.4t90.cutadapt.log	69179	63056	69179	63056	62937	62885	62777	62173	91.1490481215398	90.7457465415805	89.872649214357	0.87309732722358	100	89.872649214357
Y2.5t30	Intestine	yes	Y	30	Y.t30	71995	98.9	99.6	0	0	71995	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.5t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.5t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.5t30.cutadapt.log	71995	61548	71995	61548	61519	61530	61472	59687	85.4892700882006	85.383707201889	82.9043683589138	2.47933884297521	100	82.9043683589138
Y2.5t7	Intestine	yes	Y	7	Y.t7	62618	99.6	99.8	0	0	62618	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.5t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.5t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.5t7.cutadapt.log	62618	57262	62618	57262	57210	57214	57145	55725	91.4465489156473	91.2597016832221	88.9919831358395	2.26771854738254	100	88.9919831358395
Y2.5t90	Intestine	yes	Y	90	Y.t90	62601	99.6	99.8	0	0	62601	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.5t90_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y2.5t90_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y2.5t90.cutadapt.log	62601	57614	62601	57614	57140	57205	56582	52457	92.0336735834891	90.3851376176099	83.7957860098082	6.58935160780179	100	83.7957860098082
Y3	Feed	no	Y	NA	Y.Feed	65513	99.6	99.8	0	0	65513	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.cutadapt.log	65513	59469	65513	59469	58773	58824	55534	44535	90.774350128982	84.7679086593501	67.9788744218705	16.7890342374796	100	67.9788744218705
Y3.1t30	Intestine	yes	Y	30	Y.t30	73076	99.6	99.7	0	0	73076	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.1t30_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.1t30_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.1t30.cutadapt.log	73076	66086	73076	66086	65981	65996	65304	48603	90.4346160162023	89.3644972357546	66.5102085500027	22.8542886857518	100	66.5102085500027
Y3.1t7	Intestine	yes	Y	7	Y.t7	64861	99.6	95	0	0	64861	100	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.1t7_R1.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/trimmed_fastq/Y3.1t7_R2.trimmed.fastq.gz	/home/dani/descartes_exp2/custom_dada2_preprocessing/results/01_cutadapt/run_02_optimized/sample_logs/Y3.1t7.cutadapt.log	64861	60297	64861	60297	60218	60172	57805	57583	92.9634140700884	89.1213518138789	88.779081420268	0.342270393610953	100	88.779081420268
