"sample_id","timepoint","diet_code","hydro_group","diet_time","taxon_plot","rel_abundance","sample_index"
"X1.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0.00315798971397636,3
"X1.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0.0887846251015068,3
"X1.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0.0705585130379861,3
"X1.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0.00261662004872327,3
"X1.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0.00203013624469909,3
"X1.3t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0,3
"X1.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.00124539945722889,3
"X1.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.998754600542771,3
"X1.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0,3
"X1.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,3
"X1.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0,3
"X1.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,3
"X1.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,3
"X1.3t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,3
"X1.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",0.998713245885268,4
"X1.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",0.00128675411473237,4
"X1.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0,4
"X1.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,4
"X1.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0,4
"X1.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0,4
"X1.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,4
"X1.4t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,4
"X1.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",0.91995623827811,4
"X1.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0.0482941859426632,4
"X1.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0,4
"X1.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0.0114986157006341,4
"X1.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0.0202509600785925,4
"X1.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0,4
"X1.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0,4
"X1.4t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0,4
"X1.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.954652900893385,4
"X1.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.0453470991066152,4
"X1.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0,4
"X1.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,4
"X1.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Actinomycetota",0,4
"X1.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Cyanobacteriota",0,4
"X1.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Verrucomicrobiota",0,4
"X1.4t90","D90","Ctrl","Ctrl","Ctrl_D90","Campylobacterota",0,4
"X1.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Pseudomonadota",0.999160212746104,5
"X1.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacillota",6.22064632515318e-05,5
"X1.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Fusobacteriota",0.000108861310690181,5
"X1.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Bacteroidota",0,5
"X1.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Actinomycetota",0.000668719479953967,5
"X1.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Cyanobacteriota",0,5
"X1.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Verrucomicrobiota",0,5
"X1.5t30","D30","Ctrl","Ctrl","Ctrl_D30","Campylobacterota",0,5
"X1.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Pseudomonadota",0.667507173289279,5
"X1.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacillota",0.223589253108425,5
"X1.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Fusobacteriota",0,5
"X1.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Bacteroidota",0.0117815842100687,5
"X1.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Actinomycetota",0.0971219893922268,5
"X1.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Cyanobacteriota",0,5
"X1.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Verrucomicrobiota",0,5
"X1.5t7","D07","Ctrl","Ctrl","Ctrl_D07","Campylobacterota",0,5
"X1.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Pseudomonadota",0.921211479402732,5
"X1.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacillota",0.0787885205972678,5
"X1.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Fusobacteriota",0,5
"X1.5t90","D90","Ctrl","Ctrl","Ctrl_D90","Bacteroidota",0,5
