"taxon_id","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Ctrl","rab.win.Hydrolysate","diff.btw","diff.win","effect","overlap","method","level","comparison","family","group_variable","reference","contrast","adjustment","n_reference","n_contrast","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label","significant","rab.win.BL15","rab.win.BL30","rab.win.D30","rab.win.D90","rab.win.D07"
"ASV00002",1.61329283265843e-16,1.22610255282041e-14,1.37355404827844e-14,1.04390107669161e-12,12.53770567126,,,18.2773811687754,4.84179238762097,3.65089395628715,0.00969858457326928,"ALDEx2","genus","Hydrolysate_D90_vs_D07","time_within_hydro_group","timepoint","D07","D90","none_binary_aldex2",30,29,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus",TRUE,,,,17.7002824569907,-0.538853355489858
"ASV00002",1.60108379419072e-08,5.28357652082936e-07,5.47161755140579e-10,1.80563379196391e-08,15.1290612533355,,,9.74546823214708,7.15908186113951,1.3031669064218,0.0614224598029598,"ALDEx2","genus","Hydrolysate_D90_vs_D30","time_within_hydro_group","timepoint","D30","D90","none_binary_aldex2",29,29,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus",TRUE,,,7.64430838811538,17.3852378926763,
"ASV00002",0.000359445372275743,0.0107642340643112,2.09136460966337e-05,0.00062740938289901,15.1881847262857,,,7.23157333736724,5.88257990769678,1.15881007903786,0.063616261530019,"ALDEx2","genus","BL30_D90_vs_D30","time_within_diet","timepoint","D30","D90","none_binary_aldex2",14,14,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus",TRUE,,,10.0914170131378,17.6766538897095,
