"taxon_id","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Ctrl","rab.win.Hydrolysate","diff.btw","diff.win","effect","overlap","method","level","comparison","family","group_variable","reference","contrast","adjustment","n_reference","n_contrast","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label","significant","rab.win.BL15","rab.win.BL30","rab.win.D30","rab.win.D90","rab.win.D07"
"ASV00036",0.700089897194643,0.990620633324312,0.739503248724492,0.982901795227802,0.86155447948749,0.900253953089241,0.84518810372971,0.0282603291680754,4.87200454151249,0.004888922165199,0.496875000031398,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",,,"Escherichia-Shigella",FALSE,,,,,
"ASV00037",0.661359069393314,0.996447193320348,0.666360727348002,0.994043895856317,2.24682970304317,2.22362112346707,2.26313398761369,0.520008169792197,7.3119631058302,0.0685812002505376,0.470669906578031,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",,,"Streptococcus",FALSE,,,,,
"ASV00043",0.675567360243503,0.996648234000883,0.71821234366532,0.991997251626523,0.301434482950306,0.268532961183789,0.322104279870866,0.145379595304555,4.82250329267047,0.0257123922619979,0.485942381258917,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",,,"Enterococcus",FALSE,,,,,
"ASV00045",0.336271937341788,0.977677958848065,0.43265604632045,0.985892130268037,2.26749938485655,2.02454232276303,2.45613093688953,0.646453981542166,6.87441970415552,0.0871364812357094,0.460256855660148,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",,,"Acinetobacter",FALSE,,,,,
"ASV00049",0.483737060774201,0.984365422813456,0.462276080923301,0.986071195184162,1.09953024846687,1.43461960975543,0.94564050570329,-0.484940540795519,5.42739076634705,-0.0824067577771494,0.456597222661598,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",,,"Bacillus",FALSE,,,,,
"ASV00052",0.723310660733694,0.994315175779228,0.639829657973242,0.980023581409943,1.04991040330632,1.28774773840828,0.938741612778523,-0.260998196297338,5.33856809004708,-0.0420367465685544,0.477264838826442,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",,,"Brevundimonas",FALSE,,,,,
"ASV00053",0.71756538413477,0.993936610491573,0.682097611935065,0.994594721047704,0.750255816929192,0.827171624940661,0.707231430524557,-0.14032082714349,5.11138294378933,-0.0251887241943693,0.488372093140063,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",,,"Fusicatenibacter",FALSE,,,,,
"ASV00057",0.667440439081598,0.991845159994082,0.640228301208395,0.993783415226084,0.842126242939486,1.01744082557635,0.765427390067517,-0.31781237979475,5.15186662419136,-0.0591325173157289,0.47083333362737,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",,,"Ruminococcus",FALSE,,,,,
"ASV00059",0.474257212726337,0.990981341266663,0.512969112997097,0.987331462026777,1.15753704263349,1.39806647653882,1.06294442004307,-0.46120331846026,6.26593396352397,-0.0686528112847195,0.462686567540903,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",,,"Pseudomonas",FALSE,,,,,
"ASV00060",0.800714525996162,0.994551399181301,0.739702422604859,0.993189428890894,1.47156735485757,1.68553771397359,1.3777986351345,-0.206217860939335,6.13731841098763,-0.0291795635413808,0.485248177864308,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",,,"Staphylococcus",FALSE,,,,,
"ASV00061",0.675414586571006,0.99758476627484,0.627451568163822,0.995661098620793,0.411581633731265,0.198246572086401,0.499415592710762,0.372815553542928,6.23402064096866,0.0512177418847893,0.471017008275308,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",,,"Lactiplantibacillus",FALSE,,,,,
"ASV00062",0.729313075213295,0.99669974515785,0.730121987205259,0.994725059360397,0.717426296122765,0.674507136521367,0.743114234857796,0.0989023983968966,5.04240658313016,0.0177890048270696,0.490107601626606,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",,,"Mammaliicoccus",FALSE,,,,,
"ASV00064",0.744912520016919,0.987453534371507,0.71741976382216,0.985831870037626,0.764561244350169,0.798756581087988,0.754953927654258,-0.182606291548286,4.96019541269046,-0.03101173338032,0.482124262588587,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",,,"Mediterraneibacter",FALSE,,,,,
"ASV00065",0.498077802828332,0.989790599461087,0.575625601991049,0.991550001414393,1.24817000207873,1.10470514881955,1.30873792001499,0.420671857080837,6.17749942372831,0.0649827283567566,0.467545991302571,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota genus",FALSE,,,,,
"ASV00068",0.679672625369541,0.982100472268838,0.656639295353491,0.990004980901842,0.804006149861465,0.920785297136266,0.747632171174184,-0.286171672728775,4.86052817997268,-0.0490200952370141,0.47256944472087,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",,,"Parabacteroides",FALSE,,,,,
"ASV00072",0.632449402068373,0.990267004269045,0.685554956625976,0.999310812699056,0.486733628587793,0.534799941250668,0.470328117856838,-0.160775060225275,5.9628456992341,-0.0275150216017174,0.488024991442755,"ALDEx2","genus","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",,,"Weissella",FALSE,,,,,
