"taxon_id","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Ctrl","rab.win.Hydrolysate","diff.btw","diff.win","effect","overlap","method","level","comparison","family","group_variable","reference","contrast","adjustment","n_reference","n_contrast","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label","significant","rab.win.BL15","rab.win.BL30","rab.win.D07","rab.win.D90","rab.win.D30"
"ASV00001",0.726172795732098,1,0.863715134756471,1,15.8721641307107,16.3310141355632,15.7701005607899,-0.0295475249391046,8.3902014485048,-0.00404181546555657,0.496180555593932,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","scophthalmi","ichthyoenteri/scophthalmi","scophthalmi (ASV00001)",FALSE,,,,,
"ASV00002",0.246297134103512,0.996717487439437,0.223127360237287,0.986772692456977,7.28786572501683,3.18289189110116,8.19432859122245,1.30850731085103,15.3262448562088,0.0955641644987829,0.436458333982212,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus (ASV00002)",FALSE,,,,,
"ASV00003",0.822969256939021,1,0.741351940992376,1,12.5678622386354,11.3396887185688,12.7669047794626,-0.214833251158285,10.3613104423628,-0.0219054657176376,0.483680555719691,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","scophthalmi","parahaemolyticus","scophthalmi (ASV00003)",FALSE,,,,,
"ASV00004",0.869123663036806,1,0.476104801809878,1,12.2403809874613,12.9021940164852,12.1405867865824,-0.534081215846433,11.253557472844,-0.0510869184409849,0.460256855660148,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","scophthalmi","scophthalmi","scophthalmi (ASV00004)",FALSE,,,,,
"ASV00005",0.375052970398459,0.999751365366647,0.621906250031824,1,11.1145924120775,8.71426676588074,11.391212872621,0.459426874711626,11.3534877988332,0.0412984800636513,0.475182228642704,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","scophthalmi","ichthyoenteri/scophthalmi","scophthalmi (ASV00005)",FALSE,,,,,
"ASV00006",0.527767242069499,0.998606495396396,0.495988249642475,0.997393655392213,1.17215695728255,1.3848443563564,1.07569090690273,-0.516694418246295,6.87518992850374,-0.0710428531984521,0.461992364146395,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","acidovorans","acidovorans/lacustris/tsuruhatensis","acidovorans (ASV00006)",FALSE,,,,,
"ASV00007",0.678962638344121,1,0.595771421594986,1,3.77623946351356,2.98727386588481,4.53470179286531,0.727236023560255,10.4143210655919,0.0631913437787657,0.467198889605303,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",,,"Cetobacterium (ASV00007)",FALSE,,,,,
"ASV00008",0.251872300985659,0.994843021767335,0.144560293032523,0.964347910007404,8.85394495933615,8.10395933696039,9.32097626924619,1.59081971820743,9.95503656740664,0.160521848148897,0.410763889814935,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"renipiscarius","Vibrio (ASV00008)",FALSE,,,,,
"ASV00009",0.00200977796953752,0.13215863213341,0.0283381380106106,0.56704718859584,1.16379885396744,0.0478779945627448,1.7603141908223,2.74523788466863,8.51744079329421,0.294415070327607,0.357167651682939,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,"phosphoreum/piscicola","Photobacterium (ASV00009)",FALSE,,,,,
"ASV00010",0.145439942502224,0.982557824857601,0.0646119322396736,0.921729823294459,9.70141279369796,7.61757128200868,10.2155352177404,1.98563725988614,9.3252147440791,0.196731138748759,0.397916667736903,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"alginolyticus/parahaemolyticus/rotiferianus","Vibrio (ASV00010)",FALSE,,,,,
"ASV00011",0.277969791831063,0.993374088913048,0.162809121508152,0.9748158323173,8.80036409360414,8.19984054182083,9.21520707386503,1.34843264584665,10.1021352859726,0.128771525583501,0.423263889678449,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio (ASV00011)",FALSE,,,,,
"ASV00012",0.476348881957602,0.990113939455028,0.518222660407815,0.984821251070545,1.06108811177594,1.34048299718039,0.9203538128057,-0.353998498983085,7.07032138688147,-0.0456761792272254,0.470322804880754,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",,"defensa","Candidatus Hamiltonella (ASV00012)",FALSE,,,,,
"ASV00013",0.421074086264012,1,0.230125295349748,0.98945549526748,8.17342371009122,7.70348492471582,8.64881502195775,1.19560233947558,9.73817798412915,0.116747205508109,0.439236111730754,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,"renipiscarius","Vibrio (ASV00013)",FALSE,,,,,
"ASV00014",0.519007114983717,1,0.876068553556884,1,10.6569682639149,9.87904227614074,10.8233545190644,-0.0917547666566172,12.3094266358201,-0.00718200159248319,0.492537313507778,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio (ASV00014)",FALSE,,,,,
"ASV00015",0.296165755185376,0.956903595698251,0.373924475323759,0.94196907705694,0.384530000227755,-0.0937096042284011,0.602931195676622,0.870589857711117,6.91869280685575,0.111788725793827,0.445331482679774,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",,"aquimaris/phosphoreum","Photobacterium (ASV00015)",FALSE,,,,,
"ASV00016",0.0205694088398175,0.439110222227839,0.159165181053548,0.872804942897824,0.342588112470976,-0.292839518191906,0.696005602902023,1.21771080349789,6.62774207282072,0.152492789707287,0.409232906183589,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum","phosphoreum/piscicola","phosphoreum (ASV00016)",FALSE,,,,,
"ASV00017",0.576360838113868,0.996087604615636,0.575366553946464,0.995137906670552,1.06911241482247,1.31922437177268,0.948623917653105,-0.42425630119947,6.44537773763067,-0.0634736713016729,0.462686567540903,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",,,"Buchnera (ASV00017)",FALSE,,,,,
"ASV00018",0.667138053174292,0.994292889103092,0.642603310081936,0.990905517576683,0.428800363420553,0.219954370089877,0.515870966815495,0.251988915426715,5.36880593150362,0.0436519154505889,0.478819444657627,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,,,"Unclassified Mitochondria genus (ASV00018)",FALSE,,,,,
"ASV00019",0.510839876776509,0.991930085084568,0.551599416008209,0.996351567296909,1.09444984066069,1.32691284673061,0.988904304537433,-0.388702512465736,6.15928848645079,-0.0635575722006031,0.466319444784374,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","dorei","dorei/vulgatus","dorei (ASV00019)",FALSE,,,,,
"ASV00020",0.0736752334399689,0.737299965912834,0.217324569325437,0.871805031954728,0.593983613926573,0.000109248558669783,0.913932706204696,1.25004565140158,7.05565728394436,0.159027578435712,0.409232906183589,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum","piscicola","phosphoreum (ASV00020)",FALSE,,,,,
"ASV00021",0.0988392787420121,0.911494062951854,0.0929489995946823,0.894376652116977,2.34458251601327,1.33153454086341,3.05352418931393,2.0115290440686,9.98208234118004,0.198788788859028,0.403472223229575,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio (ASV00021)",FALSE,,,,,
"ASV00022",0.67165462306215,0.996580850716348,0.651826510233771,0.995909678331202,0.123691567329411,-0.0784369481037128,0.223273408974023,0.321378920651601,5.60986269642575,0.0539493752615011,0.47379382185356,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00022)",FALSE,,,,,
"ASV00023",0.213592348213539,0.973140752185405,0.189319681878417,0.956879442581742,2.08732607992498,1.12687217110476,2.60661820064044,1.64655417303691,8.84685338521844,0.173097813919398,0.41805555640157,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio (ASV00023)",FALSE,,,,,
"ASV00024",0.739069073454792,0.995335379183588,0.663611601868421,0.985939049171602,0.338026103873951,0.0888302417263711,0.455729691056515,0.199681512999586,4.66986807152387,0.0359720165498415,0.482986111282247,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",,,"Limosilactobacillus (ASV00024)",FALSE,,,,,
"ASV00025",0.554191564133304,0.997429366469771,0.585062401839126,0.995445407122938,0.943139977974461,1.09654663004584,0.859004568838349,-0.396748741903259,5.93615881481754,-0.06279658580544,0.465463381118974,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,"obeum/wexlerae","Blautia (ASV00025)",FALSE,,,,,
"ASV00026",0.595655058990876,0.984345521308226,0.586676292455672,0.974784647210106,0.210886992274126,0.0267354385684904,0.279428968353717,0.459579730319367,5.36067799102675,0.0758108523147318,0.461458333722874,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00026)",FALSE,,,,,
"ASV00027",0.68607572860919,1,0.544956264213841,0.99445217898499,1.26871531097131,0.851329645903311,1.49139216472647,0.625532593442525,8.80865884083425,0.0669086602522082,0.467708333659125,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",,,"Cetobacterium (ASV00027)",FALSE,,,,,
"ASV00029",0.672255640281917,0.996807469876843,0.597409748935972,0.993390876231581,0.940899022765388,0.676601437747797,1.07730187630569,0.514226251572401,7.55770548919419,0.0602556915827569,0.472222222502168,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","lactis","garvieae/lactis","lactis (ASV00029)",FALSE,,,,,
"ASV00030",0.742040311511025,0.994661972078226,0.698329620395405,0.986185958306066,0.79086862733217,0.72273105623198,0.829708995077199,0.254088408334328,5.31496390092197,0.0371913578854557,0.480208333532491,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Listeriaceae","Listeria","monocytogenes","innocua/ivanovii/marthii/monocytogenes/phage/seeligeri/welshimeri","monocytogenes (ASV00030)",FALSE,,,,,
"ASV00031",0.565683614112435,0.998466098027461,0.568737043370331,0.996899627085521,0.864551837209265,1.08132421945424,0.773370362990956,-0.455727671793063,5.44397845627882,-0.070672524800349,0.465810482816238,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","thetaiotaomicron","thetaiotaomicron","thetaiotaomicron (ASV00031)",FALSE,,,,,
"ASV00032",0.813359174969719,1,0.798808008963937,1,3.06013326163873,3.35209886567539,2.89553834789565,-0.0462076975129415,6.63099005924287,-0.00567322601105652,0.496527777812665,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","acnes","acnes/avidum","acnes (ASV00032)",FALSE,,,,,
"ASV00033",0.731637820542222,0.991935968926669,0.701974612829552,0.986301464079082,0.427250258037194,0.369187180938469,0.454708202437706,0.0814791827627808,4.56445222069952,0.0150682669183392,0.490277777875494,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",,"altitudinis/amyloliquefaciens/firmus/halotolerans/intestinalis/licheniformis/mojavensis/siamensis/subtilis/tequilensis/timonensis/vallismortis/velezensis/xiamenensis","Bacillus (ASV00033)",FALSE,,,,,
"ASV00034",0.724426244614757,1,0.675406526266401,0.999365426775116,0.344713044372114,0.148036553466344,0.420942417860214,0.173096669528658,5.86915365691661,0.0241915631091619,0.48611111125076,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus",,,"Ligilactobacillus (ASV00034)",FALSE,,,,,
"ASV00035",0.787270940943873,0.99779597182417,0.724033683690423,0.997249212898247,0.702559595447532,0.539000744800555,0.759143966836598,0.174984518235801,6.98466836299363,0.0230719253767405,0.486805555688212,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","pentosaceus","acidilactici/pentosaceus","pentosaceus (ASV00035)",FALSE,,,,,
"ASV00036",0.751884588415955,0.997226509528361,0.743327710486798,0.996560612950791,0.863247413467796,0.858328373190838,0.863986926540862,-0.0838512500105573,4.65655374803013,-0.0178808820194434,0.492013888969145,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",,"albertii/boydii/coli/dysenteriae/fergusonii/flexneri/marmotae/sonnei/sp.4","Escherichia-Shigella (ASV00036)",FALSE,,,,,
"ASV00037",0.580054025174663,0.982467147767446,0.584044675023238,0.989751002138952,0.89503326906441,1.11769223767805,0.79581138551247,-0.330056611744723,5.24181429119368,-0.0566348554882602,0.467198889605303,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",,"albilineans/cristatus/equinus/pneumoniae/salivarius/vestibularis","Streptococcus (ASV00037)",FALSE,,,,,
"ASV00039",0.421226237131634,0.988917395015853,0.397372879516522,0.973963431779911,0.607671328457069,0.146188860747474,0.817741699857235,0.558404566243922,7.16726602252667,0.0746382343158358,0.462686567540903,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",,"equinus/gallolyticus/infantarius/lutetiensis","Streptococcus (ASV00039)",FALSE,,,,,
"ASV00040",0.735311705313527,0.998263999303079,0.701717516770114,0.995577185751758,0.0371803278651157,-0.11791992305745,0.0915253706263961,0.142233771467578,5.39928337772652,0.0232732729995508,0.488024991442755,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,,,"Unclassified Mitochondria genus (ASV00040)",FALSE,,,,,
"ASV00041",0.326647758610476,0.956381731861098,0.458598136907692,0.960297359563936,0.246848459716629,-0.101696930039964,0.431924163298367,0.6708255846016,6.27409327326356,0.0974417581277444,0.444290177588223,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum","carnosum/kishitanii/phosphoreum","phosphoreum (ASV00041)",FALSE,,,,,
"ASV00043",0.745248908285012,0.997938526776314,0.698290785289623,0.995900919865911,0.321235730877829,0.47172568398966,0.254024704614544,-0.0970377808994876,4.58334606218063,-0.0163754203475487,0.489583333438034,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","faecalis","durans/faecalis/faecium","faecalis (ASV00043)",FALSE,,,,,
"ASV00044",0.233389250272574,0.950163122084086,0.273740182057913,0.960823716112726,1.05247443737019,0.544680523403637,1.38284776587195,1.03997849863112,7.26527945065731,0.146972162998276,0.434224228370732,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio (ASV00044)",FALSE,,,,,
"ASV00045",0.247578533268864,0.915819248628133,0.313890356182357,0.928232831583809,1.05448579712467,0.557001982912181,1.2995289233122,0.830179367882586,6.2691171457335,0.123790632302171,0.436458333982212,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","haemolyticus/johnsonii/lwoffii","johnsonii (ASV00045)",FALSE,,,,,
"ASV00046",0.431148862684256,0.983292493092574,0.548529265020707,0.991896583575546,1.04303560017719,0.797215398442118,1.15192482081236,0.381488841308491,6.34458424573238,0.0538757940608958,0.468055555877815,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","johnsonii/junii/lwoffii","johnsonii (ASV00046)",FALSE,,,,,
"ASV00047",0.424327753347618,0.975781710679337,0.468198508436978,0.977779135619331,0.927248339174094,0.562974390449972,1.09944918188434,0.668356783124212,6.1752287032059,0.0914052828744822,0.451579313229377,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","bouvetii/haemolyticus/johnsonii","johnsonii (ASV00047)",FALSE,,,,,
"ASV00048",0.47870002663445,0.965373245201461,0.470373704635453,0.963290226994957,0.200580398975539,-0.191997184332758,0.393488031203825,0.457600982144081,4.92901248880971,0.0783455006322017,0.458868448871171,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","aureus","argenteus/aureus/equorum/phage/schweitzeri/simiae","aureus (ASV00048)",FALSE,,,,,
"ASV00049",0.687341868924297,0.998140047810553,0.696274006898729,0.997233016835947,0.790948604711364,0.830642873573028,0.773749988013883,-0.0977917223599354,4.811061809351,-0.0199886601551558,0.490454703323915,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","cohnii","catenulatus/cohnii","cohnii (ASV00049)",FALSE,,,,,
"ASV00050",0.181922941899618,0.887667106212645,0.238764146437259,0.898959855041293,0.832144551102035,0.266964346148772,1.09555344964783,1.00336070416737,6.05119340936395,0.151974881908929,0.424158279154945,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","johnsonii","johnsonii (ASV00050)",FALSE,,,,,
"ASV00052",0.770735036897199,0.998869462197225,0.766648847978557,0.995353815599974,0.788731681842048,0.796372867716773,0.785462332936752,0.0860385093369063,5.13676255296441,0.0155384326849823,0.491843110113156,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","bullata","bullata/halotolerans/terrae","bullata (ASV00052)",FALSE,,,,,
"ASV00053",0.643360981161816,0.992638540148361,0.661823050443393,0.993465480642884,0.848161773543723,0.949610794085986,0.802521893737898,-0.256025768887646,4.89621452106035,-0.0492407735620942,0.475694444689219,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",,"saccharivorans","Fusicatenibacter (ASV00053)",FALSE,,,,,
"ASV00054",0.531465496380837,0.996122176936524,0.52401295733369,0.998640000196339,0.959511737692647,1.14802832971646,0.880639471997672,-0.392785755703725,4.7956232288319,-0.0705488102124272,0.465972222565688,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,"massiliensis","Blautia (ASV00054)",FALSE,,,,,
"ASV00055",0.7772477118105,0.997915835639252,0.755065923804784,0.996390009563589,0.43814038295395,0.362435501368475,0.473853490007778,0.0280862071486103,5.70775647861861,0.00403589684989649,0.497743838967463,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","cibaria","cibaria/confusa/koreensis/minor","cibaria (ASV00055)",FALSE,,,,,
"ASV00056",0.785639905915633,1,0.662299076403713,0.992152037151626,0.391397751090009,0.144167229118199,0.489522656068997,0.196644962026111,6.00575459869487,0.0305585718781983,0.485416666813309,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",,,"Lactococcus (ASV00056)",FALSE,,,,,
"ASV00057",0.584383904932822,0.989692801367989,0.622119285858098,0.998755535404382,0.833380485299195,0.875897558325839,0.807741946805409,-0.286086447106575,4.89253095536503,-0.0595291236457143,0.47083333362737,"ALDEx2","asv","global_Hydrolysate_vs_Ctrl","global_hydro_adjusted_time","hydro_group","Ctrl","Hydrolysate","none_binary_aldex2",45,88,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","bromii","bromii","bromii (ASV00057)",FALSE,,,,,
