"taxon_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","level","model","term","full_model","reduced_model","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","Species_addSpecies","taxon_label"
"ASV00100",3.28338646281471,-0.461197536916882,1.63744250484009,0.0539427795487768,0.816339301972663,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",,,"Enterocloster (ASV00100)"
"ASV00103",6.07957741509653,0.918813870761265,1.80438244029532,0.241765159462915,0.622934120403638,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,,,"Unclassified Paracoccaceae genus (ASV00103)"
"ASV00104",3.39662711470933,-0.799007975294886,1.59903980923868,0.293492092764836,0.58799135674774,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","faecium","faecium","faecium (ASV00104)"
"ASV00105",0,0,0,0,1,,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio (ASV00105)"
"ASV00106",3.13209185782273,-0.468550011807001,1.499316575703,0.0689957026075945,0.792804686674811,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00106)"
"ASV00108",3.09979730659386,-0.429921150240214,1.72040698482243,0.039082580583397,0.843285151380034,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00108)"
"ASV00109",2.77899919754296,-1.31057039503238,2.19805535080423,0.155051893687869,0.693753592137037,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,,"Streptomyces (ASV00109)"
"ASV00111",2.33117562487569,-1.13334691480184,2.34673710111902,0.224987373736411,0.635265785489879,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Neobacillus",,"arbutinivorans/cucumis/drentensis/niacini/senegalensis/vireti","Neobacillus (ASV00111)"
"ASV00114",2.4864681350221,-0.544937965101639,1.97702181424275,0.0132388033406698,0.908397565544438,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","umsongensis","baetica/fluorescens/mandelii/migulae/moraviensis/putida/umsongensis","umsongensis (ASV00114)"
"ASV00115",1.07948122433091,0.865522362235392,2.47623724806125,0.213278761037614,0.644209593017678,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",,,"Limosilactobacillus (ASV00115)"
"ASV00117",0.736119941544959,-0.0386626595276848,3.06600536298457,-0.000557680318777898,1,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus",,"argentinicus","Pediococcus (ASV00117)"
"ASV00118",2.18331854325775,-2.64832759106204,2.42779879761578,0.0585022919489688,0.8088789822779,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",,"clemancea/fluorescens/granadensis/jessenii/koreensis/moraviensis/putida/reinekei","Pseudomonas (ASV00118)"
"ASV00119",0.650780127845645,1.43475067782254,2.19666504754119,0.565022242668988,0.452243752595962,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","johnsonii","johnsonii (ASV00119)"
"ASV00120",0.352073447561682,0.808618538876649,3.06692167596689,0.0849475740828822,0.770701312744563,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Commensalibacter",,,"Commensalibacter (ASV00120)"
"ASV00125",2.72012834570417,-0.390495662765593,1.8089490772059,0.0256031288269583,0.872873372296311,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00125)"
"ASV00126",0.634781531044284,1.05458139982277,3.0660488589226,0.122072411387983,0.726797571731205,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00126)"
"ASV00129",2.39044628526646,-3.79950012047124,3.06510894435273,0.530924986040205,0.466218235592178,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,"achromogenes/atrocyaneus/aurantiacus/cacaoi/caniferus/glomeroaurantiacus/humidus/lacrimifluminis/lavendulae/ossamyceticus/phaeochromogenes/platensis/plumbiresistens/rishiriensis/ryensis/spinicoumarensis/tauricus/turgidiscabies","Streptomyces (ASV00129)"
"ASV00131",0.436945004735425,-0.356047053160779,2.60908149358014,0.0159116035366509,0.899620151272741,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","johnsonii","johnsonii/prophage/taiwanensis","johnsonii (ASV00131)"
"ASV00132",2.98074915579074,-0.60093839264604,1.57729039453679,0.8829677263804,0.347390129500929,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter",,"bartlettii","Intestinibacter (ASV00132)"
"ASV00133",2.51837334559108,-0.221308815004131,1.64782012231407,0.00204475701872298,0.96393275823453,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",,,"Staphylococcus (ASV00133)"
"ASV00134",2.38642353324366,-0.407838571631239,1.64319555560757,0.0369770542761501,0.847511771693405,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group",,,"Lachnospiraceae NK4A136 group (ASV00134)"
"ASV00138",2.01691747476145,-0.581823405398463,1.56303847659357,0.112294920138311,0.737546377476153,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",,,"Anaerostipes (ASV00138)"
"ASV00139",1.57957605557773,-2.2891751604535,2.46085231619284,0.721236424129756,0.395738638896269,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,"achromogenes/cacaoi/cinereoruber/humidus/mashuensis/phaeochromogenes/phaeofaciens/phaeoluteigriseus/rishiriensis/torulosus/umbrinus","Streptomyces (ASV00139)"
"ASV00140",0.0992724898866261,0.396366577936689,3.07043945472048,0.0414193385495167,0.838730634646704,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",,,"Lactobacillus (ASV00140)"
"ASV00142",2.09996306895047,-0.410616628272175,1.65416852411267,0.037180134897568,0.84709875669784,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Extibacter",,,"Extibacter (ASV00142)"
"ASV00146",0.433454279528712,0.580535914773249,3.06614172428323,0.0129336416288908,0.909454866845426,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","dispersa","agglomerans/allii/ananatis/anthophila/cypripedii/dispersa/eucrina/stewartii","dispersa (ASV00146)"
"ASV00147",1.90321491506516,-0.392909842892317,1.82097322389732,0.0257261117246514,0.872571019018287,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","hadrus","hadrus","hadrus (ASV00147)"
"ASV00150",2.06683001645102,-0.267000314251681,1.81675797896473,0.0052228046636742,0.942387854941499,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","fragilis","fragilis","fragilis (ASV00150)"
"ASV00151",1.81846817027362,-0.586091327562996,2.1077793087507,0.152432762447489,0.696221280148922,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","johnsonii","johnsonii (ASV00151)"
"ASV00154",2.04443188964268,-0.340194666716918,1.64955259861848,0.0200005588215504,0.887535523271853,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor",,"plautii","Flavonifractor (ASV00154)"
"ASV00155",2.02270133610304,-0.539489515833334,1.9109653046907,0.0595798272887862,0.807161277129131,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group",,"gnavus","[Ruminococcus] gnavus group (ASV00155)"
"ASV00157",1.97804511103859,-0.305541039801973,1.8193260641462,0.0100798310486709,0.920028070304543,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella",,"stercoricanis","Sutterella (ASV00157)"
"ASV00159",1.51789398501176,-0.903088788747773,1.97919973919274,0.368275841310464,0.543945585506324,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","vagans","agglomerans/ananatis/conspicua/eucalypti/vagans","vagans (ASV00159)"
"ASV00160",1.95284556163718,-0.0803599118161843,1.82403800798585,-0.00199677671562881,1,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor",,,"Flavonifractor (ASV00160)"
"ASV00162",6.67882553127268,0.195684361169845,2.87904356885259,0.0017449065706785,0.966680393435395,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",,,"Vibrio (ASV00162)"
"ASV00163",4.18537546051254,22.457036154521,2.19768378963645,1.55384497210611,0.212568715318499,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",,"agarivorans/atlantica/carrageenovora/distincta/elyakovii/espejiana/haloplanktis/hodoensis/issachenkonii/paragorgicola/telluritireducens/tetraodonis/undina","Pseudoalteromonas (ASV00163)"
"ASV00164",1.82569130357761,-1.57507645933485,1.3570412411363,1.18444375521335,0.276453188569798,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",,"albus/altitudinis/amyloliquefaciens/anthracis/aryabhattai/bingmayongensis/bombysepticus/cereus/coagulans/cytotoxicus/drentensis/firmus/gaemokensis/licheniformis/luti/manliponensis/megaterium/meqaterium/mobilis/mycoides/nealsonii/nitratireducens/oryzaecorticis/pacificus/paralicheniformis/paramycoides/paranthracis/phage/pneumoniae/proteolyticus/pseudomycoides/pumilus/salmalaya/samanii/siamensis/subtilis/thuringiensis/toyonensis/tropicus/weihenstephanensis/wiedmannii","Bacillus (ASV00164)"
"ASV00166",0.785962846670121,2.38789965611384,1.79511717358279,2.16277823554012,0.141388847580633,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii","haemolyticus/johnsonii/junii","johnsonii (ASV00166)"
"ASV00167",3.05530845665659,2.6728024293571,2.23977817585215,1.8661685664174,0.171914544193183,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",,"aureus/pasteuri/warneri","Staphylococcus (ASV00167)"
"ASV00168",1.11772962408122,0.143078743066164,2.54760528222149,-0.00643398138269902,1,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,,,"Unclassified Paracoccaceae genus (ASV00168)"
"ASV00169",1.48029586095263,-0.98600791511862,2.0387289646478,0.222055837234649,0.637477918513781,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Bradyrhizobium",,"algeriense/broomeae/centrosematis/elkanii/embrapense/erythrophlei/ferriligni/group/icense/japonicum/jicamae/lablabi/mercantei/namibiense/ottawaense/pachyrhizi/paxllaeri/retamae/tropiciagri/valentinum/viridifuturi","Bradyrhizobium (ASV00169)"
"ASV00172",1.6938374261037,-0.273526640096117,1.82720908018571,0.00585463402128994,0.939008919063935,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",,,,"Unclassified Lachnospiraceae genus (ASV00172)"
"ASV00175",1.58903079076381,-0.755883020253633,1.73395667361905,0.16954238513523,0.680518825058976,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus",,"carotinifaciens/gahaiensis/haeundaensis/hibiscisoli/marcusii","Paracoccus (ASV00175)"
"ASV00177",58.7294369352179,0.882320475327609,1.30717741925678,0.485606644577672,0.485893652662801,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,,,"Unclassified Mycoplasmataceae genus (ASV00177)"
"ASV00178",1.67846090183274,-0.380181161907576,1.9253666493227,0.0201655369406524,0.887075731122464,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","finegoldii","finegoldii","finegoldii (ASV00178)"
"ASV00181",0.788023242786753,-0.479934835866481,2.13014157496604,0.0338114929855351,0.854108365933726,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","HT002",,,"HT002 (ASV00181)"
"ASV00182",3.3773168542623,0.379068390374055,1.46052163731292,-0.0166197963505397,1,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Amylibacter",,,"Amylibacter (ASV00182)"
"ASV00185",1.5626435507244,-0.476708416923593,2.03574543311276,0.0365752398648738,0.848332441173412,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",,,"Anaerobutyricum (ASV00185)"
"ASV00186",1.55783295722559,-0.419152315832736,1.93365434087618,0.0276000958951954,0.868052469007187,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","muciniphila","muciniphila","muciniphila (ASV00186)"
"ASV00189",1.51323288272889,-0.318468692989782,1.8355549755348,0.0117146337749148,0.913809946941899,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","variicola","pneumoniae/quasivariicola/variicola","variicola (ASV00189)"
"ASV00191",1.34511055789853,-1.2362129458473,2.37347367262372,0.121608917388585,0.727295997975491,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",,"grimesii/liquefaciens/proteamaculans","Serratia (ASV00191)"
"ASV00192",1.47654420012573,-0.262593836464218,2.04302408326332,0.00313543428606522,0.955345831159265,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella",,,"Sutcliffiella (ASV00192)"
"ASV00193",1.23653675452531,-0.391878029201771,1.95169980478161,0.0216620575089337,0.882989664525001,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae",,,"canariense/erythrophlei/lablabi/lupini/massiliensis","Unclassified Xanthobacteraceae genus (ASV00193)"
"ASV00194",0.0519967849853196,-0.4249008891992,3.07025061487212,0.0485203711364193,0.825658234446908,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","amylovorus","acidophilus/amylovorus/ultunensis","amylovorus (ASV00194)"
"ASV00195",1.17852207849391,-1.17570346052039,2.61156583543887,0.196078206808394,0.657905202853195,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",,"graminis","Burkholderia-Caballeronia-Paraburkholderia (ASV00195)"
"ASV00198",0.865955933592819,-1.48332960324369,2.67359235391922,0.302165352317388,0.582528113085698,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","agglomerans","agglomerans/vagans","agglomerans (ASV00198)"
"ASV00200",1.0438805362934,-1.40983347522677,2.63131046311371,0.280849234894816,0.596145137661249,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",,"aerogenes/asburiae/bugandensis/cancerogenus/cloacae/hormaechei/kobei/ludwigii/pneumoniae/quasipneumoniae/quasivariicola","Enterobacter (ASV00200)"
"ASV00202",1.03576900405649,-1.83206513638041,2.79549444751871,0.400173043503642,0.526999903539289,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",,"canadensis/canus/coralus/fulvoviolaceus/galbus/hokutonensis/lincolnensis/mirabilis/plumbiresistens/prunicolor/xylophagus","Streptomyces (ASV00202)"
"ASV00204",1.30983725971629,-0.54142759789857,1.84302234427605,0.0650582682818879,0.798672723529523,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae",,,,"Unclassified Oscillospiraceae genus (ASV00204)"
"ASV00206",1.35517042441481,-1.47632619324749,1.93900293666921,0.26235915033439,0.608503999916652,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",,,"asburiae/cancerogenus/cloacae/hormaechei/kobei/ludwigii","Unclassified Enterobacteriaceae genus (ASV00206)"
"ASV00207",1.42367859488883,-0.271748812865341,1.84009918334506,0.00552124226342698,0.940767649143523,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","hansenii","coccoides/hansenii/marasmi/producta","hansenii (ASV00207)"
"ASV00211",0.986831110837899,-2.39271811486308,2.43834910168155,0.793776340101942,0.372960680297686,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",,,"Priestia (ASV00211)"
"ASV00212",1.26623247759497,-0.457754969702554,1.847071029895,0.0402087674619622,0.84107294864734,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","bicirculans","bicirculans","bicirculans (ASV00212)"
"ASV00213",1.14992612358258,-0.588257510874427,1.956907054506,0.0713907870008654,0.78932245608769,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",,,"Anaerobutyricum (ASV00213)"
"ASV00215",0.650423175834634,0.794808776264428,2.69414158281966,0.062231156959939,0.80300363686778,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","amiense","algicola/amiense/limneticum/paulinellae/yanoikuyae","amiense (ASV00215)"
"ASV00218",1.1683695988942,-0.775840328978108,1.9503668713467,0.142865281083374,0.705448988491714,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group",,,,"Unclassified [Eubacterium] coprostanoligenes group genus (ASV00218)"
"ASV00220",1.73852150560397,-0.304042002735196,2.64030633591314,0.0277735423675694,0.86764233344147,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,,,"Unclassified Cyanobacteriota (ASV00220)"
"ASV00222",1.50067257935421,0.291993326235932,1.78542347411133,0.0365726007489968,0.84833784673528,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","diminuta","diminuta/naejangsanensis/vancanneytii","diminuta (ASV00222)"
"ASV00228",0.223637391510215,0.6111875951416,3.06764964245897,0.0580297964220193,0.809637470109462,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","vagans","agglomerans/vagans","vagans (ASV00228)"
"ASV00232",1.1940535392452,-0.564875175591204,1.95360917833332,0.0643268650821369,0.799783415750962,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",,,"Blautia (ASV00232)"
"ASV00238",1.34232776882358,-2.34952711181823,2.38835164798781,0.79608616986377,0.372266122609513,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",,"limnosediminicola/parvus","Sphingomonas (ASV00238)"
"ASV00242",1.15667585438249,0.0735325024588906,1.86198946072613,0.00422397892839399,0.948180254312951,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","pylori","pylori","pylori (ASV00242)"
"ASV00244",1.09193013857683,-0.309762422533535,1.86325702840805,0.0100107116356014,0.920301816829774,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","pneumoniae","aerogenes/oxytoca/pneumoniae/quasivariicola/variicola","pneumoniae (ASV00244)"
"ASV00246",2.32810792580447,-0.380112897182692,1.8310567144331,0.091841293945464,0.761849253674296,1,"DESeq2","asv","hydro_adjusted_time","hydro_group","~ timepoint + hydro_group","~ timepoint",FALSE,"Bacteria","Actinomycetota","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Lawsonella",,,"Lawsonella (ASV00246)"
